Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;Kind;Tax_family;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash;Land;Location_spec;ISO3;State;Date;REF;VIRAL
SRR3948570;21/12/2016 11:43;25/07/2016 10:25;13103013;2620602600;13103013;200;1091;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948570;SRX1973566;NB26_6_abd;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581804;SAMN05437654;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;NB26_6_abd;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;3DD339CF75DB7ABAAB7685541C6E5109;EB55478DFF5ECEFC75576E794CE780A7;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948572;21/12/2016 11:43;25/07/2016 10:30;15533945;3106789000;15533945;200;1318;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948572;SRX1973568;NB26_7_abd;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581807;SAMN05437656;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;NB26_7_abd;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;E06BD4E8CF0CFF633890413A617BF01C;6469F6474C6D791CD25A1F5764B6241D;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948574;21/12/2016 11:43;25/07/2016 10:27;14054857;2810971400;14054857;200;1245;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948574;SRX1973570;NB26_7_br;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581808;SAMN05437657;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;NB26_7_br;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;CFEBEA12337C95E36E48895782EF6FD2;8EB6F2F9E64EE9C3C4F1B20CC2F40B46;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948575;21/12/2016 11:43;25/07/2016 10:31;13971369;2794273800;13971369;200;1184;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948575;SRX1973571;NB9_2_2_abd;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581809;SAMN05437658;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;NB9_2_2_abd;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;DD7B0A23872A8FB3B7134F787A361F15;D56E632DC789CB306F0ED3846B83A7B7;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948576;21/12/2016 11:43;25/07/2016 10:32;14160045;2832009000;14160045;200;1223;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948576;SRX1973572;NB9_2_2_br;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581810;SAMN05437659;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;NB9_2_2_br;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;C7385B6896E54D11FF5D9066015ED2F2;59353BEE50081A0E44BAF0B594291AD6;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948577;21/12/2016 11:43;25/07/2016 10:33;13657440;2731488000;13657440;200;1184;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948577;SRX1973573;NB9_2_3_abd;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581811;SAMN05437660;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;NB9_2_3_abd;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;C52C63CE8E89528C7AC6538F058A9BF1;76ADC651A48EB13B866BFBA3F3B43496;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948578;21/12/2016 11:43;25/07/2016 10:30;13654092;2730818400;13654092;200;1159;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948578;SRX1973574;NB9_2_3_br;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581812;SAMN05437661;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;NB9_2_3_br;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;D2080770F53B5240A68132376ED9641B;6410DC06F41D98C9CB513E574BC33A10;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948579;21/12/2016 11:43;25/07/2016 11:13;9848954;1969790800;9848954;200;1225;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948579;SRX1973575;AN095A_abd;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581813;SAMN05437613;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;AN095A_abd;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;EC2DF77A63C4EE8B27DDDC9A9FDEA03B;4A831FF50D81A54B625EFE9BF6A161E4;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
SRR3948581;21/12/2016 11:43;25/07/2016 10:57;12241146;2448229200;12241146;200;1487;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003856/SRR3948581;SRX1973577;AN095B_abd;RNA-Seq;PolyA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2500;SRP079663;PRJNA331103;;331103;SRS1581814;SAMN05437615;simple;115081;Hymenoptera;Halictidae;Megalopta genalis;AN095B_abd;;;;;female;;no;;;;;UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN;SRA443823;;public;0965A4DFDD82E24A58326595DE5EF93E;3A9113A74D22764FE0BDCC608BC018B2;Panama;Barro Colorado island;PAN;NA;2015;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
ERR173162;29/01/2013 21:09;29/01/2013 21:08;13091855;1204450660;13091855;92;709;;https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR173/ERR173162;ERX149125;unspecified;OTHER;unspecified;TRANSCRIPTOMIC;PAIRED;250;0;ILLUMINA;Illumina Genome Analyzer II;ERP001342;PRJEB2957;;204743;ERS177273;SAMEA1689803;simple;91411;Hymenoptera;Vespidae;Polistes canadensis;pcan_Fo_Co;;;;;;;no;;;;;CRG;ERA164551;;public;4C56E39ED2E9CD44E900E43CDB8BC69B;F24C29C51BC13B7AE69248B14AECD749;Panama;Galeta;PAN;Colon;2009;https://www.ncbi.nlm.nih.gov/pubmed/26755583;No
ERR225813;30/01/2013 22:47;30/01/2013 22:46;32855377;1314215080;0;40;769;;https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR225/ERR225813;ERX200473;unknown;RNA-Seq;unspecified;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina Genome Analyzer;ERP001342;PRJEB2957;;204743;ERS209863;SAMEA1689808;simple;91411;Hymenoptera;Vespidae;Polistes canadensis;Pcan26_Worker;;;;;;;no;;;;;CRG;ERA192040;;public;4AD19BC92EA0E60E1D3217A943F8084A;A06A6BD2E328E3A32867006A4C1865CE;Panama;Galeta;PAN;Colon;2009;https://www.ncbi.nlm.nih.gov/pubmed/27503142;No
ERR225814;30/01/2013 22:47;30/01/2013 22:46;31739265;1269570600;0;40;712;;https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR225/ERR225814;ERX200474;unknown;RNA-Seq;unspecified;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina Genome Analyzer;ERP001342;PRJEB2957;;204743;ERS209864;SAMEA1689813;simple;91411;Hymenoptera;Vespidae;Polistes canadensis;Pcan42_Worker;;;;;;;no;;;;;CRG;ERA192040;;public;F1CD32F583F8863187722CCF27485E6E;EDAB7081224AA09EE978F9E5B7067A07;Panama;Galeta;PAN;Colon;2009;https://www.ncbi.nlm.nih.gov/pubmed/27503142;No
ERR225815;30/01/2013 22:51;30/01/2013 22:50;36266549;1450661960;0;40;1471;;https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR225/ERR225815;ERX200475;unknown;RNA-Seq;unspecified;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina Genome Analyzer;ERP001342;PRJEB2957;;204743;ERS209865;SAMEA1689804;simple;91411;Hymenoptera;Vespidae;Polistes canadensis;Pcan21_Queen;;;;;;;no;;;;;CRG;ERA192040;;public;9D3EFA12070C02FFEC5C3AED3BC50099;0C0CEB093F2F018A2E229F3A70BDA4D7;Panama;Galeta;PAN;Colon;2009;https://www.ncbi.nlm.nih.gov/pubmed/27503142;No
SRR2649096;12/10/2016 00:00;15/10/2015 18:41;42219843;8255667113;41069005;195;3073;assembly;https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/002587/SRR2649096;SRX1335501;Serico1;RNA-Seq;unspecified;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 1500;SRP064804;PRJNA298486;;298486;SRS1114329;SAMN04166285;simple;625040;Hymenoptera;Formicidae;Sericomyrmex mayri;Sericomyrmex mayri;;;;;female;;no;;;;;NATIONAL MUSEUM OF NATURAL HISTORY, SMITHSONIAN IN;SRA304293;;public;658412BF4D7115515F2C3A67A2A9812C;87A4BE5E13F55F5B9018932FE4A8D487;Peru;Puerto Maldonado;PER;NA;2012;https://www.ncbi.nlm.nih.gov/pubmed/27503142;No
SRR4301487;10/11/2016 13:00;29/09/2016 17:14;248855067;49771013400;248855067;200;31055;;https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/004200/SRR4301487;SRX2195828;V_crabro_IL5038;RNA-Seq;PCR;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP090579;PRJNA344677;2;344677;SRS1717756;SAMN05832690;simple;7445;Hymenoptera;Vespidae;Vespa crabro;V_crabro;;;;;;;no;;;;;UNIVERSITY OF VERMONT;SRA480942;;public;AAEF777D4ED9793E94DE60881F547429;B03901553EF6E0AA9E6BF68EC987EE0B;Slovenia;Lukovica;SVN;NA;2013;https://www.ncbi.nlm.nih.gov/pubmed/27254821;No
SRR5109820;02/05/2017 13:08;14/12/2016 06:42;20107219;4021443800;20107219;200;1681;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004990/SRR5109820;SRX2422212;SARIA;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP095071;PRJNA357165;;357165;SRS1859363;SAMN06140207;simple;7460;Apis;Apidae;Apis mellifera;SARIA;;;;;;;no;;;;;UNIVERSITY OF SYDNEY;SRA503449;;public;9F64BAF548D82DAD2461FDEA44DE848D;A7AEEE29C80357E1F644A2FD59935B56;South Africa;Robben Island;ZAF;NA;2013;NA;NA
SRR5109826;02/05/2017 13:08;14/12/2016 06:58;42022291;8404458200;42022291;200;2704;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004990/SRR5109826;SRX2422218;SASBK2;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP095071;PRJNA357165;;357165;SRS1859368;SAMN06140209;simple;7460;Apis;Apidae;Apis mellifera;SASBK2;;;;;;;no;;;;;UNIVERSITY OF SYDNEY;SRA503449;;public;045DBF559E9C04D7E7DC5C62E03AF7A6;8BD9AF58184956C1BC4B779C0AB59102;South Africa;Stellenbosch;ZAF;NA;2013;NA;NA
SRR5109831;02/05/2017 13:08;14/12/2016 06:44;18820078;3764015600;18820078;200;1581;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004990/SRR5109831;SRX2422223;SARI49;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP095071;PRJNA357165;;357165;SRS1859373;SAMN06140205;simple;7460;Apis;Apidae;Apis mellifera;SARI49;;;;;;;no;;;;;UNIVERSITY OF SYDNEY;SRA503449;;public;05CBEC35540A43A2092904F464853DEC;8D594E5DC885B7F2E93021889D92B491;South Africa;Robben Island;ZAF;NA;2013;NA;NA
SRR5109832;02/05/2017 13:08;14/12/2016 07:01;44731123;8946224600;44731123;200;2889;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004990/SRR5109832;SRX2422224;SASBC1;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP095071;PRJNA357165;;357165;SRS1859374;SAMN06140208;simple;7460;Apis;Apidae;Apis mellifera;SASBC1;;;;;;;no;;;;;UNIVERSITY OF SYDNEY;SRA503449;;public;727F73C7BF30B297A0BA2E5D807076F6;9768DE01A3804F3CA3FBB738A8801F70;South Africa;Stellenbosch;ZAF;NA;2013;NA;NA
SRR5109833;02/05/2017 13:08;14/12/2016 06:50;20515230;4103046000;20515230;200;1768;;https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004990/SRR5109833;SRX2422225;SARI11;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP095071;PRJNA357165;;357165;SRS1859166;SAMN06140206;simple;7460;Apis;Apidae;Apis mellifera;SARI11;;;;;;;no;;;;;UNIVERSITY OF SYDNEY;SRA503449;;public;E9A0D28B03C1D5C1D3204A19913F5490;353DAD6BA8E056A0FE62DEF07D2F84F9;South Africa;Robben Island;ZAF;NA;2013;NA;NA
SRR6833957;01/09/2018 00:07;14/03/2018 17:58;27796269;5557310669;27796269;199;2039;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833957;SRX3789884;FCH7G72BBXX-HKAPImqrEBBARABPEI-204;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042428;SAMN08708767;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-C-d7;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;B9623A7186FD52FA825180E9709AED5C;382FF9640E961EC1A5F9EAD328C7049E;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833958;01/09/2018 00:07;14/03/2018 17:09;32936064;6582025863;32936064;199;2393;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833958;SRX3789883;FCH7G72BBXX-HKAPImqrEBBBRAAPEI-205;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042427;SAMN08708768;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-C-d8;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;AF6BFF218AFB0F329C7448FF951FE346;A535DF662468EA23143C85525375F930;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833959;01/09/2018 00:07;14/03/2018 17:07;27342141;5463852135;27342141;199;2027;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833959;SRX3789882;FCH7G72BBXX-HKAPImqrEBAQRAAPEI-219;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042425;SAMN08708761;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-PQ-d3;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;21FA0F4737D575496C9F21250A247DBE;AAC43D73A135FEC6DD523D9DEFC946E9;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833960;01/09/2018 00:07;15/03/2018 00:20;33502380;6696106163;33502380;199;2409;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833960;SRX3789881;FCH7G72BBXX-HKAPImqrEBARRAAPEI-220;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042426;SAMN08708762;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-PQ-d4;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;C98A46960A05DC5A74CC15FBE1293150;6952170021DF67CEB660AB38DB183C96;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833961;01/09/2018 00:07;14/03/2018 17:09;32978017;6592600078;32978017;199;2389;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833961;SRX3789880;FCH7G72BBXX-HKAPImqrEBATRAAPEI-222;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042424;SAMN08708763;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-PQ-d7;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;65BFA72F84425DD7858DB1CA29C3A199;5BC42777CE233B963C4C66D988FA7ED1;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833962;01/09/2018 00:07;14/03/2018 17:21;36975329;7390967395;36975329;199;2648;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833962;SRX3789879;FCH7G72BBXX-HKAPImqrEBAURAAPEI-223;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042423;SAMN08708764;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-PQ-d8;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;B9C5DAE8210092AB0B2608CF461737A2;C2FC23153026873E928DE49F45F5C050;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833963;01/09/2018 00:07;14/03/2018 17:12;30204880;6037010150;30204880;199;2198;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833963;SRX3789878;FCH7G72BBXX-HKAPImqrEBAZRAAPEI-203;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042422;SAMN08708766;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-C-d4;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;77CB73276B2B058FC11886B515986C58;13C93369B398FC4DA70E0DAC3CE0AD1D;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833966;01/09/2018 00:07;14/03/2018 17:49;32440434;6484087421;32440434;199;2338;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833966;SRX3789875;FCH7G72BBXX-HKAPImqrEBAYRAAPEI-202;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042419;SAMN08708765;simple;293692;Apis;Apidae;Apis mellifera capensis;FB-cap-C-d3;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;0859611AA55EFF5FCADCBAFE3A027775;D823F1E0E8C93853E7805CB8E419899C;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833955;01/09/2018 00:07;14/03/2018 17:06;29182188;5833661376;29182188;199;2105;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833955;SRX3789886;FCH7G72BBXX-HKAPImqrEBBERAAPEI-208;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042430;SAMN08708771;simple;212527;Apis;Apidae;Apis mellifera scutellata;FB-scut-C-d7;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;3C8A82478EA4F2C2B71015AA81EA62D6;3D259C7EA84028D2773CA738DD9F6DAE;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833956;01/09/2018 00:07;14/03/2018 17:09;33552653;6707948480;33552653;199;2449;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833956;SRX3789885;FCH7G72BBXX-HKAPImqrEBBFRAAPEI-209;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042429;SAMN08708772;simple;212527;Apis;Apidae;Apis mellifera scutellata;FB-scut-C-d8;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;C75CBD526F807A989DC47DA297E4A298;9C366503156E140C3FD60CF9E53DC2F9;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833964;01/09/2018 00:07;14/03/2018 17:17;38175148;7629663053;38175148;199;2774;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833964;SRX3789877;FCH7G72BBXX-HKAPImqrEBBCRAAPEI-206;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042421;SAMN08708769;simple;212527;Apis;Apidae;Apis mellifera scutellata;FB-scut-C-d3;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;FCDC7B76903E01BCAF150808D0A8FFDF;5251A2FE17D9C32C476794E841E26732;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR6833965;01/09/2018 00:07;14/03/2018 17:15;35452563;7085921557;35452563;199;2562;;https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/006673/SRR6833965;SRX3789876;FCH7G72BBXX-HKAPImqrEBBDRAAPEI-207;RNA-Seq;RANDOM;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP135683;PRJNA438231;;438231;SRS3042420;SAMN08708770;simple;212527;Apis;Apidae;Apis mellifera scutellata;FB-scut-C-d4;;;;;female;;no;;;;;MARTIN-LUTHER-UNIVERSITY HALLE-WITTENBERG;SRA666528;;public;B2BED708DF68D2DA77E4A0F94E289FFE;6513579E8DABAE1A852294530BBC659D;South Africa;Pretoria;ZAF;;2015;NA;NA
SRR1502924;30/05/2018 11:11;13/09/2015 09:30;7648668;2294600400;7648668;300;1515;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/001467/SRR1502924;SRX642808;;EST;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP043721;PRJNA252120;;252120;SRS651691;SAMN02870269;simple;1506735;Hymenoptera;Agaonidae;Courtella sp. AD-2014;INSinlTAPRAAPEI-33 - Courtella sp.;;;;;male;;no;;;;;ZMB;SRA173446;;public;0EB908C897085E9A2180014830662B56;770B617C626A9B373032B337C65D482C;South Africa;Waterford circle;ZAF;Western Cape;2013;NA;NA
SRR1502962;30/05/2018 11:11;03/12/2015 06:11;32322943;5818129740;32322943;180;3860;;https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001467/SRR1502962;SRX642846;;EST;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP043759;PRJNA252158;;252158;SRS651729;SAMN02870289;simple;1507132;Hymenoptera;Agaonidae;Elisabethiella stueckenbergi;INSpmbTAFRAAPEI-204 - Elisabethiella stueckenbergi;;;;;missing;;no;;;;;ZMB;SRA173446;;public;52D1C3C1D54DDA67AE84BAD79D35DB81;2DFA02206CB2051EACA0860458496272;South Africa;Westlake;ZAF;Western Cape;2013;NA;NA
SRR1502942;30/05/2018 11:11;15/12/2015 12:08;6943865;2083159500;6943865;300;1331;;https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/001467/SRR1502942;SRX642826;;EST;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP043739;PRJNA252138;;252138;SRS651709;SAMN02870323;simple;1507142;Hymenoptera;Eurytomidae;Lachaisea equicollis;INSofmTAHRAAPEI-44 - Lachaisea equicollis;;;;;missing;;no;;;;;ZMB;SRA173446;;public;8DA70CF90681F922B6ECC212099C9CB2;5214F0EBDDF8E9BD902780957A66F172;South Africa;Westlake;ZAF;Western Cape;2013;NA;NA
SRR2664950;07/03/2016 10:28;20/10/2015 10:13;30361577;9169196254;30361577;302;4135;;https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/002602/SRR2664950;SRX1340190;Vespa mandarinia Transcriptome;RNA-Seq;RANDOM PCR;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 4000;SRP064879;PRJNA298948;2;298948;SRS1116366;SAMN04176739;simple;7446;Hymenoptera;Vespidae;Vespa mandarinia;Vespa mandarinia;;;;;;;no;;;;;SOONCHUNHYANG UNIVERSITY;SRA305340;;public;4205AAAD3241DA4B635BC677506F71D9;A7BEAD530A7DEFCB4B5730B79826FC3B;Korea;Sinjang-dong;KOR;Gyeonggi-do;2015;NA;NA
